400
10;36;1;2
17;28;1;2
38;32;1;2
40;9;1;2
6;32;1;2
22;16;1;2
24;50;1;2
50;44;1;2
13;41;1;2
13;28;1;2
7;3;1;2
6;17;1;2
16;39;1;2
33;41;1;2
28;7;1;2
10;34;1;2
50;18;1;2
45;21;1;2
24;19;1;2
39;49;1;2
6;32;1;2
38;37;1;2
34;14;1;2
26;30;1;2
25;10;1;2
40;26;1;2
13;31;1;2
47;16;1;2
44;38;1;2
25;30;1;2
13;43;1;2
37;22;1;2
10;46;1;2
30;25;1;2
11;8;1;2
23;20;1;2
42;28;1;2
14;45;1;2
25;43;1;2
12;34;1;2
20;42;1;2
23;4;1;2
33;17;1;2
48;20;1;2
26;48;1;2
33;10;1;2
43;20;1;2
45;37;1;2
9;26;1;2
34;17;1;2
32;31;1;2
36;21;1;2
6;50;1;2
1;9;1;2
9;6;1;2
48;22;1;2
2;41;1;2
35;41;1;2
45;49;1;2
14;12;1;2
10;31;1;2
7;43;1;2
46;47;1;2
42;15;1;2
19;50;1;2
12;25;1;2
39;50;1;2
10;6;1;2
43;6;1;2
33;6;1;2
40;30;1;2
1;42;1;2
29;15;1;2
28;38;1;2
25;31;1;2
10;3;1;2
5;13;1;2
44;35;1;2
48;45;1;2
20;41;1;2
34;20;1;2
9;13;1;2
36;30;1;2
15;20;1;2
15;26;1;2
37;17;1;2
20;45;1;2
2;6;1;2
44;36;1;2
15;41;1;2
5;20;1;2
33;24;1;2
10;2;1;2
16;11;1;2
16;48;1;2
30;32;1;2
48;10;1;2
21;19;1;2
29;45;1;2
17;1;1;2
6;46;1;2
16;18;1;2
27;29;1;2
6;13;1;2
28;22;1;2
35;47;1;2
1;14;1;2
4;48;1;2
12;6;1;2
28;12;1;2
17;46;1;2
1;39;1;2
27;5;1;2
37;4;1;2
47;42;1;2
12;8;1;2
21;28;1;2
2;4;1;2
21;8;1;2
50;23;1;2
33;27;1;2
43;15;1;2
16;34;1;2
39;40;1;2
15;47;1;2
7;7;1;2
5;20;1;2
26;27;1;2
22;22;1;2
4;22;1;2
20;30;1;2
6;42;1;2
49;9;1;2
42;13;1;2
50;24;1;2
12;49;1;2
11;38;1;2
33;26;1;2
25;31;1;2
2;3;1;2
44;33;1;2
13;35;1;2
40;21;1;2
21;45;1;2
22;17;1;2
35;34;1;2
30;49;1;2
33;28;1;2
19;44;1;2
5;9;1;2
32;4;1;2
50;14;1;2
17;35;1;2
49;19;1;2
22;1;1;2
48;33;1;2
45;1;1;2
16;18;1;2
30;15;1;2
19;20;1;2
19;3;1;2
50;6;1;2
13;41;1;2
39;29;1;2
6;5;1;2
11;43;1;2
37;20;1;2
3;47;1;2
13;19;1;2
43;23;1;2
3;14;1;2
14;15;1;2
14;3;1;2
47;4;1;2
25;35;1;2
27;18;1;2
41;30;1;2
37;31;1;2
45;28;1;2
15;36;1;2
13;11;1;2
36;42;1;2
22;28;1;2
16;19;1;2
11;23;1;2
47;43;1;2
33;13;1;2
28;8;1;2
36;27;1;2
13;30;1;2
21;9;1;2
33;48;1;2
33;12;1;2
5;6;1;2
19;16;1;2
30;14;1;2
43;46;1;2
7;24;1;2
30;32;1;2
33;7;1;2
26;27;1;2
21;39;1;2
32;29;1;2
49;13;1;2
17;39;1;2
23;28;1;2
44;35;1;2
1;39;1;2
15;31;1;2
47;36;1;2
44;42;1;2
13;13;1;2
49;30;1;2
5;11;1;2
27;38;1;2
7;12;1;2
11;29;1;2
36;12;1;2
40;8;1;2
46;37;1;2
13;41;1;2
4;17;1;2
46;23;1;2
8;30;1;2
7;15;1;2
46;38;1;2
5;41;1;2
24;30;1;2
26;43;1;2
45;4;1;2
0;2;55;73
1;2;58;224
2;1;47;362
3;1;11;484
4;2;4;585
5;1;15;650
6;2;31;758
7;2;7;898
8;2;20;981
9;2;27;1109
10;2;38;1254
11;1;40;1436
12;1;12;1552
13;2;38;1702
14;1;31;1807
15;1;40;1990
16;2;47;2152
17;2;10;2309
18;1;46;2402
19;1;26;2520
20;1;15;2630
21;1;32;2780
22;2;45;2947
23;2;33;3109
24;2;24;3260
25;1;4;3348
26;1;28;3493
27;2;9;3599
28;1;28;3719
29;1;33;3865
30;1;23;3962
31;1;52;4119
32;1;35;4238
33;1;30;4406
34;2;6;4517
35;1;32;4681
36;2;34;4800
37;2;42;4917
38;2;30;5107
39;1;49;5242
40;2;2;5361
41;1;26;5465
42;2;34;5554
43;2;33;5674
44;1;23;5801
45;2;49;5973
46;2;31;6179
47;2;43;6339
48;1;8;6517
49;2;31;6599
50;1;28;6762
51;2;28;6911
52;2;4;7093
53;2;51;7230
54;1;53;7358
55;1;19;7523
56;2;29;7687
57;1;58;7835
