500
24;11;1;2
39;13;1;2
28;4;1;2
12;30;1;2
5;19;1;2
49;7;1;2
9;32;1;2
31;25;1;2
18;4;1;2
48;36;1;2
18;30;1;2
23;20;1;2
26;17;1;2
43;6;1;2
50;32;1;2
1;47;1;2
23;29;1;2
8;10;1;2
28;48;1;2
18;21;1;2
43;20;1;2
12;49;1;2
13;1;1;2
3;11;1;2
37;3;1;2
8;26;1;2
28;25;1;2
38;32;1;2
20;49;1;2
31;43;1;2
2;50;1;2
15;7;1;2
35;26;1;2
15;25;1;2
5;26;1;2
22;2;1;2
3;44;1;2
48;3;1;2
36;31;1;2
23;45;1;2
37;41;1;2
50;32;1;2
40;33;1;2
26;38;1;2
38;48;1;2
17;48;1;2
2;14;1;2
49;31;1;2
30;33;1;2
6;31;1;2
29;36;1;2
9;49;1;2
31;46;1;2
25;31;1;2
40;20;1;2
11;1;1;2
23;3;1;2
6;12;1;2
21;14;1;2
13;34;1;2
48;35;1;2
5;17;1;2
6;33;1;2
44;33;1;2
33;37;1;2
1;2;1;2
9;30;1;2
36;18;1;2
40;18;1;2
33;46;1;2
15;9;1;2
38;38;1;2
27;13;1;2
30;41;1;2
0;2;36;74
1;1;7;218
2;2;9;329
3;2;12;449
4;2;59;537
5;2;19;659
6;2;45;768
7;2;46;888
8;2;54;1055
9;2;60;1215
10;2;41;1360
11;1;26;1547
12;1;24;1693
13;2;28;1785
14;2;7;1884
15;2;11;2005
16;2;53;2156
17;2;59;2290
18;2;27;2503
19;1;47;2647
20;1;29;2818
21;1;13;2915
22;1;1;3085
23;1;41;3206
24;1;18;3320
25;1;13;3399
26;1;26;3498
27;1;26;3597
28;1;17;3772
29;1;36;3920
30;1;12;4020
31;2;60;4139
32;2;36;4300
33;1;60;4469
34;2;43;4619
35;1;11;4727
36;2;23;4856
37;2;36;5037
38;1;56;5145
39;1;40;5279
40;2;16;5407
41;2;31;5514
42;2;13;5662
43;2;7;5805
44;2;35;5875
45;2;51;5991
46;2;21;6183
47;1;32;6267
48;2;30;6410
49;1;36;6531
50;2;15;6654
51;1;16;6758
52;2;52;6921
53;1;49;7050
54;1;53;7257
55;1;17;7456
56;2;8;7577
57;1;59;7670
58;1;34;7885
59;2;8;8014
60;2;21;8093
61;1;8;8206
62;1;43;8358
63;1;46;8464
64;2;52;8573
65;2;58;8730
66;1;29;8881
67;2;25;9023
68;2;14;9204
69;1;57;9300
70;1;28;9447
71;1;12;9584
72;2;55;9725
